file,suite,backbone,seed,dataset,variant,method_label,method_canonical,checkpoint_selection,checkpoint_round,rmse_avg,rmse_worst,mae_avg,mae_worst,rmse_micro,final_rmse_avg,final_rmse_worst,uplink_mb,runtime_sec_total,failure_mode,failure_rate,valid_return_rate,failed_return_rate,wasted_assigned_step_ratio,returned_assigned_step_ratio,empty_return_rounds,num_parameters,trainable_parameters
results\fgcs_revision\main\gru\seed_8\PhysioNet2012\mcar_p10\metrics_LocalOnly_PhysioNet2012_mcar_p10.json,main,gru,8,PhysioNet2012,mcar_p10,LocalOnly,localonly,best_val_rmse_avg,,,,,,,,,0.0,135.20575359999202,none,0.0,,,,,,,
results\fgcs_revision\main\gru\seed_8\PhysioNet2012\mcar_p10\metrics_qFedAvg_PhysioNet2012_mcar_p10.json,main,gru,8,PhysioNet2012,mcar_p10,qFedAvg,qfedavg,best_val_rmse_avg,50,0.6597339836362511,1.334905887528455,0.36443914102030933,0.38287236249712386,0.6858769168151851,0.6597339836362511,1.334905887528455,208.64105224609375,133.97358799999347,none,0.0,1.0,0.0,0.0,1.0,0.0,54694.0,54694.0
results\fgcs_revision\main\gru\seed_8\PhysioNet2012\mcar_p10\metrics_Random_PhysioNet2012_mcar_p10.json,main,gru,8,PhysioNet2012,mcar_p10,Random,random,best_val_rmse_avg,50,0.6602593114799972,1.3362269099613966,0.364539609017092,0.3832234782268175,0.6864195038686353,0.6602593114799972,1.3362269099613966,161.90545654296875,101.41960919997655,none,0.0,1.0,0.0,0.0,1.0,0.0,54694.0,54694.0
results\fgcs_revision\main\gru\seed_9\Beijing_AQI\hetero\metrics_CoRA-Core_Beijing_AQI_hetero.json,main,gru,9,Beijing_AQI,hetero,CoRA-Core,cora_core,best_val_rmse_avg,50,0.4640833550216006,0.6747244478429438,0.22082548817508788,0.25527689720976177,0.4669388921002015,0.4640833550216006,0.6747244478429438,79.24899291992188,61.08386679997784,none,0.0,1.0,0.0,0.0,1.0,0.0,42571.0,42571.0
results\fgcs_revision\main\gru\seed_9\Beijing_AQI\hetero\metrics_CoRA-StepAlloc_Beijing_AQI_hetero.json,main,gru,9,Beijing_AQI,hetero,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.4641211907941148,0.6748121655109541,0.2208714951154084,0.2554209572814978,0.4669746598474078,0.4641211907941148,0.6748121655109541,79.24899291992188,59.572477800014894,none,0.0,1.0,0.0,0.0,1.0,0.0,42571.0,42571.0
results\fgcs_revision\main\gru\seed_9\Beijing_AQI\hetero\metrics_FedAvg_Beijing_AQI_hetero.json,main,gru,9,Beijing_AQI,hetero,FedAvg,fedavg,best_val_rmse_avg,50,0.4643370798769122,0.6753025887153322,0.22047831522324204,0.2551373810095996,0.4671645939295899,0.4643370798769122,0.6753025887153322,97.43728637695312,71.59045259997947,none,0.0,1.0,0.0,0.0,1.0,0.0,42571.0,42571.0
results\fgcs_revision\main\gru\seed_9\Beijing_AQI\hetero\metrics_FedProx_Beijing_AQI_hetero.json,main,gru,9,Beijing_AQI,hetero,FedProx,fedprox,best_val_rmse_avg,50,0.4743824154167438,0.6852225368463213,0.2284315292611793,0.2637223968576561,0.4771149875125492,0.4743824154167438,0.6852225368463213,97.43728637695312,95.9055116000236,none,0.0,1.0,0.0,0.0,1.0,0.0,42571.0,42571.0
results\fgcs_revision\main\gru\seed_9\Beijing_AQI\hetero\metrics_LocalOnly_Beijing_AQI_hetero.json,main,gru,9,Beijing_AQI,hetero,LocalOnly,localonly,best_val_rmse_avg,,,,,,,,,0.0,67.54332799999975,none,0.0,,,,,,,
results\fgcs_revision\main\gru\seed_9\Beijing_AQI\hetero\metrics_qFedAvg_Beijing_AQI_hetero.json,main,gru,9,Beijing_AQI,hetero,qFedAvg,qfedavg,best_val_rmse_avg,50,0.4643247143362577,0.6752280971468112,0.22052655059160245,0.25508536912041896,0.4671564276568103,0.4643247143362577,0.6752280971468112,97.43728637695312,73.6382261000108,none,0.0,1.0,0.0,0.0,1.0,0.0,42571.0,42571.0
results\fgcs_revision\main\gru\seed_9\Beijing_AQI\hetero\metrics_Random_Beijing_AQI_hetero.json,main,gru,9,Beijing_AQI,hetero,Random,random,best_val_rmse_avg,50,0.4646718805370784,0.6757161205172275,0.22092328005374595,0.25532284155422685,0.4675236690744336,0.4646718805370784,0.6757161205172275,79.24899291992188,58.20311979998951,none,0.0,1.0,0.0,0.0,1.0,0.0,42571.0,42571.0
results\fgcs_revision\main\gru\seed_9\Beijing_AQI\mcar_p10\metrics_CoRA-Core_Beijing_AQI_mcar_p10.json,main,gru,9,Beijing_AQI,mcar_p10,CoRA-Core,cora_core,best_val_rmse_avg,50,0.4983715707872321,0.6987685995663077,0.21128205815521336,0.2279843120094915,0.5083345998900043,0.4983715707872321,0.6987685995663077,79.24899291992188,59.35396910001873,none,0.0,1.0,0.0,0.0,1.0,0.0,42571.0,42571.0
results\fgcs_revision\main\gru\seed_9\Beijing_AQI\mcar_p10\metrics_CoRA-StepAlloc_Beijing_AQI_mcar_p10.json,main,gru,9,Beijing_AQI,mcar_p10,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.4984289217860152,0.6988026554587332,0.2113079636241243,0.2279262567849091,0.5083942685115694,0.4984289217860152,0.6988026554587332,79.24899291992188,61.553675599978305,none,0.0,1.0,0.0,0.0,1.0,0.0,42571.0,42571.0
results\fgcs_revision\main\gru\seed_9\Beijing_AQI\mcar_p10\metrics_FedAvg_Beijing_AQI_mcar_p10.json,main,gru,9,Beijing_AQI,mcar_p10,FedAvg,fedavg,best_val_rmse_avg,50,0.498262755610692,0.6987688060633583,0.21058087437375028,0.227311565724129,0.5082861644553882,0.498262755610692,0.6987688060633583,97.43728637695312,73.78898329997901,none,0.0,1.0,0.0,0.0,1.0,0.0,42571.0,42571.0
results\fgcs_revision\main\gru\seed_9\Beijing_AQI\mcar_p10\metrics_FedProx_Beijing_AQI_mcar_p10.json,main,gru,9,Beijing_AQI,mcar_p10,FedProx,fedprox,best_val_rmse_avg,50,0.5063449516386022,0.7075392179814929,0.2186444850711953,0.23557900337184068,0.5161335843056132,0.5063449516386022,0.7075392179814929,97.43728637695312,96.49523259996204,none,0.0,1.0,0.0,0.0,1.0,0.0,42571.0,42571.0
results\fgcs_revision\main\gru\seed_9\Beijing_AQI\mcar_p10\metrics_LocalOnly_Beijing_AQI_mcar_p10.json,main,gru,9,Beijing_AQI,mcar_p10,LocalOnly,localonly,best_val_rmse_avg,,,,,,,,,0.0,79.92492999997921,none,0.0,,,,,,,
results\fgcs_revision\main\gru\seed_9\Beijing_AQI\mcar_p10\metrics_qFedAvg_Beijing_AQI_mcar_p10.json,main,gru,9,Beijing_AQI,mcar_p10,qFedAvg,qfedavg,best_val_rmse_avg,50,0.498234662641295,0.6986969903573649,0.2106515515019728,0.22735929593454493,0.5082534713914381,0.498234662641295,0.6986969903573649,97.43728637695312,74.40862579998793,none,0.0,1.0,0.0,0.0,1.0,0.0,42571.0,42571.0
results\fgcs_revision\main\gru\seed_9\Beijing_AQI\mcar_p10\metrics_Random_Beijing_AQI_mcar_p10.json,main,gru,9,Beijing_AQI,mcar_p10,Random,random,best_val_rmse_avg,50,0.49819991862173757,0.6983571224628299,0.21142232385491674,0.22785151052293298,0.5081496704538545,0.49819991862173757,0.6983571224628299,79.24899291992188,60.888160100003006,none,0.0,1.0,0.0,0.0,1.0,0.0,42571.0,42571.0
results\fgcs_revision\main\gru\seed_9\ETTm1\hetero\metrics_CoRA-Core_ETTm1_hetero.json,main,gru,9,ETTm1,hetero,CoRA-Core,cora_core,best_val_rmse_avg,50,0.314648306581235,0.5153777499892501,0.21001944082656934,0.3406580128026621,0.32743887233727637,0.314648306581235,0.5153777499892501,120.70236206054688,81.20548219999182,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\main\gru\seed_9\ETTm1\hetero\metrics_CoRA-StepAlloc_ETTm1_hetero.json,main,gru,9,ETTm1,hetero,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.3148290848782033,0.5175041963123151,0.20996475804592282,0.3419719193143128,0.32783387038917866,0.3148290848782033,0.5175041963123151,120.70236206054688,82.54287629999453,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\main\gru\seed_9\ETTm1\hetero\metrics_FedAvg_ETTm1_hetero.json,main,gru,9,ETTm1,hetero,FedAvg,fedavg,best_val_rmse_avg,50,0.31353868112710764,0.5154907884376164,0.20831661577090443,0.34810873034086054,0.32694178594505374,0.31353868112710764,0.5154907884376164,155.54428100585938,110.81097140000202,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\main\gru\seed_9\ETTm1\hetero\metrics_FedProx_ETTm1_hetero.json,main,gru,9,ETTm1,hetero,FedProx,fedprox,best_val_rmse_avg,50,0.3328280825901525,0.5512737274219773,0.22506246724929077,0.35959666569026777,0.34603289422731925,0.3328280825901525,0.5512737274219773,155.54428100585938,141.3812124999822,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\main\gru\seed_9\ETTm1\hetero\metrics_LocalOnly_ETTm1_hetero.json,main,gru,9,ETTm1,hetero,LocalOnly,localonly,best_val_rmse_avg,,,,,,,,,0.0,101.23106530000223,none,0.0,,,,,,,
results\fgcs_revision\main\gru\seed_9\ETTm1\hetero\metrics_qFedAvg_ETTm1_hetero.json,main,gru,9,ETTm1,hetero,qFedAvg,qfedavg,best_val_rmse_avg,50,0.31396898657912004,0.5108053691738851,0.20914513970086906,0.34386827673768566,0.3264693504270963,0.31396898657912004,0.5108053691738851,155.54428100585938,105.0538147999905,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\main\gru\seed_9\ETTm1\hetero\metrics_Random_ETTm1_hetero.json,main,gru,9,ETTm1,hetero,Random,random,best_val_rmse_avg,50,0.31426434135282555,0.5182847524434048,0.20883824589303432,0.35564077440437025,0.3280748924268481,0.31426434135282555,0.5182847524434048,120.70236206054688,79.47099809997599,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\main\gru\seed_9\ETTm1\mcar_p10\metrics_CoRA-Core_ETTm1_mcar_p10.json,main,gru,9,ETTm1,mcar_p10,CoRA-Core,cora_core,best_val_rmse_avg,50,0.248659919085074,0.4162402301851164,0.16549765989842105,0.2790506774519471,0.25762055763875724,0.248659919085074,0.4162402301851164,120.70236206054688,81.96067220001714,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\main\gru\seed_9\ETTm1\mcar_p10\metrics_CoRA-StepAlloc_ETTm1_mcar_p10.json,main,gru,9,ETTm1,mcar_p10,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.2486200898925547,0.4191185821513584,0.1653728989694261,0.28049572352876817,0.2577780171152771,0.2486200898925547,0.4191185821513584,120.70236206054688,82.43348730000434,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\main\gru\seed_9\ETTm1\mcar_p10\metrics_FedAvg_ETTm1_mcar_p10.json,main,gru,9,ETTm1,mcar_p10,FedAvg,fedavg,best_val_rmse_avg,50,0.24760504058962027,0.42864886115248974,0.16433758157104833,0.286184514761524,0.2573622441716507,0.24760504058962027,0.42864886115248974,155.54428100585938,104.07391780003672,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\main\gru\seed_9\ETTm1\mcar_p10\metrics_FedProx_ETTm1_mcar_p10.json,main,gru,9,ETTm1,mcar_p10,FedProx,fedprox,best_val_rmse_avg,50,0.26706368620076615,0.44250804346886957,0.17983530453083318,0.2969958342219653,0.2763115765082537,0.26706368620076615,0.44250804346886957,155.54428100585938,140.7592738000094,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\main\gru\seed_9\ETTm1\mcar_p10\metrics_LocalOnly_ETTm1_mcar_p10.json,main,gru,9,ETTm1,mcar_p10,LocalOnly,localonly,best_val_rmse_avg,,,,,,,,,0.0,101.1390239999746,none,0.0,,,,,,,
results\fgcs_revision\main\gru\seed_9\ETTm1\mcar_p10\metrics_qFedAvg_ETTm1_mcar_p10.json,main,gru,9,ETTm1,mcar_p10,qFedAvg,qfedavg,best_val_rmse_avg,50,0.24839394070182155,0.4228345461775547,0.16501737841319167,0.2836795188570303,0.25770454464939574,0.24839394070182155,0.4228345461775547,155.54428100585938,103.0917427999666,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\main\gru\seed_9\ETTm1\mcar_p10\metrics_Random_ETTm1_mcar_p10.json,main,gru,9,ETTm1,mcar_p10,Random,random,best_val_rmse_avg,50,0.24830365872016236,0.43485328591443406,0.1649404301548944,0.2882344611951127,0.25907113803501675,0.24830365872016236,0.43485328591443406,120.70236206054688,79.6943622000108,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\main\gru\seed_9\PhysioNet2012\hetero\metrics_CoRA-Core_PhysioNet2012_hetero.json,main,gru,9,PhysioNet2012,hetero,CoRA-Core,cora_core,best_val_rmse_avg,50,0.6320509480833995,0.9096678759369546,0.3712828605064847,0.4062435609589166,0.6395283288539746,0.6320509480833995,0.9096678759369546,161.90545654296875,101.106077000004,none,0.0,1.0,0.0,0.0,1.0,0.0,54694.0,54694.0
results\fgcs_revision\main\gru\seed_9\PhysioNet2012\hetero\metrics_CoRA-StepAlloc_PhysioNet2012_hetero.json,main,gru,9,PhysioNet2012,hetero,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.6317089397827249,0.9085774097763254,0.3710053225401024,0.406273260466679,0.6391746972982226,0.6317089397827249,0.9085774097763254,161.90545654296875,100.05980309998267,none,0.0,1.0,0.0,0.0,1.0,0.0,54694.0,54694.0
results\fgcs_revision\main\gru\seed_9\PhysioNet2012\hetero\metrics_FedAvg_PhysioNet2012_hetero.json,main,gru,9,PhysioNet2012,hetero,FedAvg,fedavg,best_val_rmse_avg,50,0.6316990590941706,0.9092942453715126,0.37064713086977397,0.4051239073004111,0.639084131808376,0.6316990590941706,0.9092942453715126,208.64105224609375,153.45760319998953,none,0.0,1.0,0.0,0.0,1.0,0.0,54694.0,54694.0
results\fgcs_revision\main\gru\seed_9\PhysioNet2012\hetero\metrics_FedProx_PhysioNet2012_hetero.json,main,gru,9,PhysioNet2012,hetero,FedProx,fedprox,best_val_rmse_avg,50,0.6373242077039907,0.916555626130627,0.3758902211206918,0.4088036407438978,0.6447481641109963,0.6373242077039907,0.916555626130627,208.64105224609375,169.90566680004122,none,0.0,1.0,0.0,0.0,1.0,0.0,54694.0,54694.0
results\fgcs_revision\main\gru\seed_9\PhysioNet2012\hetero\metrics_LocalOnly_PhysioNet2012_hetero.json,main,gru,9,PhysioNet2012,hetero,LocalOnly,localonly,best_val_rmse_avg,,,,,,,,,0.0,128.1105566000333,none,0.0,,,,,,,
results\fgcs_revision\main\gru\seed_9\PhysioNet2012\hetero\metrics_qFedAvg_PhysioNet2012_hetero.json,main,gru,9,PhysioNet2012,hetero,qFedAvg,qfedavg,best_val_rmse_avg,50,0.6316903010435827,0.9090453154980568,0.3706671605283258,0.40516415280104956,0.639062732679527,0.6316903010435827,0.9090453154980568,208.64105224609375,132.80976899998495,none,0.0,1.0,0.0,0.0,1.0,0.0,54694.0,54694.0
results\fgcs_revision\main\gru\seed_9\PhysioNet2012\hetero\metrics_Random_PhysioNet2012_hetero.json,main,gru,9,PhysioNet2012,hetero,Random,random,best_val_rmse_avg,50,0.6318191064651327,0.9085494754166604,0.37115972443071843,0.4055470808256841,0.6391685110784213,0.6318191064651327,0.9085494754166604,161.90545654296875,102.58413350000046,none,0.0,1.0,0.0,0.0,1.0,0.0,54694.0,54694.0
results\fgcs_revision\main\gru\seed_9\PhysioNet2012\mcar_p10\metrics_CoRA-Core_PhysioNet2012_mcar_p10.json,main,gru,9,PhysioNet2012,mcar_p10,CoRA-Core,cora_core,best_val_rmse_avg,50,0.6615139690805225,1.3305737270420912,0.36606044366267443,0.38439370675072465,0.6870347723204627,0.6615139690805225,1.3305737270420912,161.90545654296875,101.12498349999078,none,0.0,1.0,0.0,0.0,1.0,0.0,54694.0,54694.0
results\fgcs_revision\main\gru\seed_9\PhysioNet2012\mcar_p10\metrics_CoRA-StepAlloc_PhysioNet2012_mcar_p10.json,main,gru,9,PhysioNet2012,mcar_p10,CoRA-StepAlloc,cora_stepalloc,best_val_rmse_avg,50,0.6613081372235381,1.32792178469939,0.36572276642580026,0.38415921366783573,0.6867016845604406,0.6613081372235381,1.32792178469939,161.90545654296875,100.98844729998382,none,0.0,1.0,0.0,0.0,1.0,0.0,54694.0,54694.0
results\fgcs_revision\main\gru\seed_9\PhysioNet2012\mcar_p10\metrics_FedAvg_PhysioNet2012_mcar_p10.json,main,gru,9,PhysioNet2012,mcar_p10,FedAvg,fedavg,best_val_rmse_avg,50,0.6615671585813127,1.330652549934098,0.36540420885183983,0.3835328538834181,0.6870843473399683,0.6615671585813127,1.330652549934098,208.64105224609375,132.17516749998322,none,0.0,1.0,0.0,0.0,1.0,0.0,54694.0,54694.0
results\fgcs_revision\main\gru\seed_9\PhysioNet2012\mcar_p10\metrics_FedProx_PhysioNet2012_mcar_p10.json,main,gru,9,PhysioNet2012,mcar_p10,FedProx,fedprox,best_val_rmse_avg,50,0.6676742165700327,1.3428196507110952,0.37030807251023673,0.3888230391371122,0.6932011605973059,0.6676742165700327,1.3428196507110952,208.64105224609375,190.0993120999774,none,0.0,1.0,0.0,0.0,1.0,0.0,54694.0,54694.0
results\fgcs_revision\main\gru\seed_9\PhysioNet2012\mcar_p10\metrics_LocalOnly_PhysioNet2012_mcar_p10.json,main,gru,9,PhysioNet2012,mcar_p10,LocalOnly,localonly,best_val_rmse_avg,,,,,,,,,0.0,179.47335440001916,none,0.0,,,,,,,
results\fgcs_revision\main\gru\seed_9\PhysioNet2012\mcar_p10\metrics_qFedAvg_PhysioNet2012_mcar_p10.json,main,gru,9,PhysioNet2012,mcar_p10,qFedAvg,qfedavg,best_val_rmse_avg,50,0.661529362228039,1.3301643961833969,0.3654224596677362,0.38353324952392137,0.6870216004330899,0.661529362228039,1.3301643961833969,208.64105224609375,153.62354599998798,none,0.0,1.0,0.0,0.0,1.0,0.0,54694.0,54694.0
results\fgcs_revision\main\gru\seed_9\PhysioNet2012\mcar_p10\metrics_Random_PhysioNet2012_mcar_p10.json,main,gru,9,PhysioNet2012,mcar_p10,Random,random,best_val_rmse_avg,50,0.6614619271379308,1.3320369959581762,0.3648991280482789,0.38320816998273016,0.6870643685880725,0.6614619271379308,1.3320369959581762,161.90545654296875,100.96478650000063,none,0.0,1.0,0.0,0.0,1.0,0.0,54694.0,54694.0
results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\core_beta\beta_hardness_0p0\metrics_sens_CoRA-Core_beta_hardness_0p0_ETTm1_hetero_h4.json,sensitivity,gru,0,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.29864187945935294,0.5120600907121685,0.19973290950219708,0.3247083773796646,0.30761520755589156,0.29864187945935294,0.5120600907121685,120.70236206054688,81.33324860001449,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\core_beta\beta_hardness_0p3\metrics_sens_CoRA-Core_beta_hardness_0p3_ETTm1_hetero_h4.json,sensitivity,gru,0,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2984507929144774,0.5126604571985167,0.19954295977816439,0.3246124939933136,0.3075033743713795,0.2984507929144774,0.5126604571985167,120.70236206054688,80.89280380000127,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\core_beta\beta_hardness_0p5\metrics_sens_CoRA-Core_beta_hardness_0p5_ETTm1_hetero_h4.json,sensitivity,gru,0,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2981946413456829,0.5126620180531091,0.199077535732153,0.3272567642627727,0.3074671296505308,0.2981946413456829,0.5126620180531091,120.70236206054688,80.77547320001759,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\core_beta\beta_hardness_0p7\metrics_sens_CoRA-Core_beta_hardness_0p7_ETTm1_hetero_h4.json,sensitivity,gru,0,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2985148895089761,0.5137940008478833,0.19942111762244344,0.32645728493338894,0.30772777567889803,0.2985148895089761,0.5137940008478833,120.70236206054688,79.18850410002051,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\core_beta\beta_hardness_0p9\metrics_sens_CoRA-Core_beta_hardness_0p9_ETTm1_hetero_h4.json,sensitivity,gru,0,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2986327657256596,0.5107654923649299,0.19916807353390925,0.3308623043886199,0.30814096716248496,0.2986327657256596,0.5107654923649299,120.70236206054688,85.26010899996618,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\core_rho\rho_0p5\metrics_sens_CoRA-Core_rho_0p5_ETTm1_hetero_h4.json,sensitivity,gru,0,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2987645357393511,0.5110973518270796,0.19998354110167302,0.32144211692859775,0.30757766441750356,0.2987645357393511,0.5110973518270796,111.99188232421875,78.71378589997767,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\core_rho\rho_0p6\metrics_sens_CoRA-Core_rho_0p6_ETTm1_hetero_h4.json,sensitivity,gru,0,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2985148895089761,0.5137940008478833,0.19942111762244344,0.32645728493338894,0.30772777567889803,0.2985148895089761,0.5137940008478833,120.70236206054688,81.54562289995374,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\core_rho\rho_0p7\metrics_sens_CoRA-Core_rho_0p7_ETTm1_hetero_h4.json,sensitivity,gru,0,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.29837692281262773,0.5128778008266797,0.19904607559340737,0.3294719276200619,0.3077637651121641,0.29837692281262773,0.5128778008266797,129.412841796875,92.05801390000852,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\core_rho\rho_0p8\metrics_sens_CoRA-Core_rho_0p8_ETTm1_hetero_h4.json,sensitivity,gru,0,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.29830057607741395,0.5122242812379787,0.19895815957903823,0.3297774755601239,0.30732039701609476,0.29830057607741395,0.5122242812379787,138.12332153320312,92.77127890003612,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\core_rho\rho_1p0\metrics_sens_CoRA-Core_rho_1p0_ETTm1_hetero_h4.json,sensitivity,gru,0,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.29824543421768845,0.5138476482525542,0.19871684892185013,0.33678312041241004,0.30781911969284553,0.29824543421768845,0.5138476482525542,155.54428100585938,106.0826359000057,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\core_T_part\T_part_0\metrics_sens_CoRA-Core_T_part_0_ETTm1_hetero_h4.json,sensitivity,gru,0,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2979322925703873,0.5150617555446035,0.199151512396117,0.3309284821951487,0.30743862765901525,0.2979322925703873,0.5150617555446035,105.77011108398438,71.10548520000884,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\core_T_part\T_part_10\metrics_sens_CoRA-Core_T_part_10_ETTm1_hetero_h4.json,sensitivity,gru,0,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2982373122465799,0.5144156234855536,0.19919328941386763,0.32656619411499227,0.30745347251848654,0.2982373122465799,0.5144156234855536,115.72494506835938,79.04796489997534,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\core_T_part\T_part_15\metrics_sens_CoRA-Core_T_part_15_ETTm1_hetero_h4.json,sensitivity,gru,0,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2985148895089761,0.5137940008478833,0.19942111762244344,0.32645728493338894,0.30772777567889803,0.2985148895089761,0.5137940008478833,120.70236206054688,80.0302455999772,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\core_T_part\T_part_20\metrics_sens_CoRA-Core_T_part_20_ETTm1_hetero_h4.json,sensitivity,gru,0,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.29817814185252206,0.5126715983668515,0.19890936370709975,0.32681618788413386,0.3075211122282168,0.29817814185252206,0.5126715983668515,125.67977905273438,82.77508089999901,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\core_T_part\T_part_5\metrics_sens_CoRA-Core_T_part_5_ETTm1_hetero_h4.json,sensitivity,gru,0,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.2979465666115638,0.5143281308144758,0.19904412961231616,0.3272017514236031,0.30710197016886825,0.2979465666115638,0.5143281308144758,110.74752807617188,74.94023619999643,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\core_T_refresh\T_refresh_0\metrics_sens_CoRA-Core_T_refresh_0_ETTm1_hetero_h4.json,sensitivity,gru,0,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.3001732151764375,0.5119658627934291,0.200860337459499,0.34350155493769075,0.3092620559834023,0.3001732151764375,0.5119658627934291,111.99188232421875,75.32430149998982,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
results\fgcs_revision\sensitivity\gru\seed_0\ETTm1\hetero_h4\core_T_refresh\T_refresh_10\metrics_sens_CoRA-Core_T_refresh_10_ETTm1_hetero_h4.json,sensitivity,gru,0,ETTm1,hetero_h4,CoRA-Core,cora_core,best_val_rmse_avg,50,0.29861973909296974,0.5136835737434811,0.1995820803870691,0.33051605506754866,0.30769198168733586,0.29861973909296974,0.5136835737434811,116.96929931640625,77.78315829997882,none,0.0,1.0,0.0,0.0,1.0,0.0,40775.0,40775.0
